,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,Way Back Home,31151836,숀 (SHAUN),510242,Take,10179508
1,2,Power Up,31230093,Red Velvet (레드벨벳),780066,Summer Magic - Summer Mini Album,10191694
2,3,Dance The Night Away,31175119,TWICE (트와이스),905701,Summer Nights,10183127
3,4,뚜두뚜두 (DDU-DU DDU-DU),31131273,BLACKPINK,995169,SQUARE UP,10176415
4,5,"모든 날, 모든 순간 (Every day, Every Moment)",30962526,폴킴,752425,'키스 먼저 할까요?' OST Part.3,10149492
5,6,SoulMate (Feat. 아이유),31215747,지코 (ZICO),602056,SoulMate,10189402
6,7,너나 해 (Egotistic),31189241,마마무 (Mamamoo),750053,RED MOON,10185416
7,8,1도 없어,31161280,Apink (에이핑크),534360,ONE & SIX,10181013
8,9,여행,31093710,볼빨간사춘기,792022,Red Diary Page.2,10170069
9,10,매트리스,31263577,10CM,468244,4.1,10196980
10,11,Forever Young,31131274,BLACKPINK,995169,SQUARE UP,10176415
11,12,열애중,31062863,벤,655051,RECIPE,10164839
12,13,지나오다,30699142,닐로(Nilo),896096,About You,10106853
13,14,동화,31164090,멜로망스,839732,The Fairy Tale,10181438
14,15,FAKE LOVE,31085237,방탄소년단,672375,LOVE YOURSELF 轉 'Tear',10168559
15,16,한(一),31246870,(여자)아이들,2137482,한(一),10194362
16,17,Love U,31194610,청하,968265,Blooming Blue,10186254
17,18,너 없인 안 된다,31133898,비투비,647971,THIS IS US,10175106
18,19,"셋 셀테니 (1, 2, 3!)",31199873,승리,403841,THE GREAT SEUNGRI,10187129
19,20,죽겠다 (KILLING ME),31224316,iKON,895741,NEW KIDS : CONTINUE,10190854
20,21,주지마,31035061,로꼬,688432,건반 위의 하이에나 Part.4,10160487
21,22,BAAM,31149418,모모랜드 (MOMOLAND),1221596,Fun to The World,10179169
22,23,사랑을 했다 (LOVE SCENARIO),30859584,iKON,895741,Return,10132945
23,24,전하지 못한 진심 (Feat. Steve Aoki),31085238,방탄소년단,672375,LOVE YOURSELF 轉 'Tear',10168559
24,25,여름여름해 (Sunny Summer),31196764,여자친구 (GFRIEND),828478,여자친구 Summer Mini Album 'Sunny Summer',10186691
25,26,밤 (Time for the moon night),31052421,여자친구 (GFRIEND),828478,여자친구 The 6th Mini Album 'Time for the moon night',10163106
26,27,You,30849733,멜로망스,839732,투유 프로젝트 - 슈가맨2 Part.2,10131018
27,28,IDOL,31266290,방탄소년단,672375,LOVE YOURSELF 結 'Answer',10197480
28,29,HandClap,8111603,Fitz & The Tantrums,750471,Fitz and The Tantrums (Deluxe Edition),2675179
29,30,DNA,30637982,방탄소년단,672375,LOVE YOURSELF 承 'Her',10097112
30,31,그날처럼,30755375,장덕철,829211,그날처럼,10115186
31,32,미안해,30809895,양다일,695994,inside,10123639
32,33,Havana (Feat. Young Thug),30567963,Camila Cabello,928017,Camila,10085877
33,34,A-TEEN,31244486,세븐틴,861436,A-TEEN Part.3,10194044
34,35,봄날,30244931,방탄소년단,672375,YOU NEVER WALK ALONE,10037969
35,36,별이 빛나는 밤,30937275,마마무 (Mamamoo),750053,Yellow Flower,10145303
36,37,뿜뿜,30816860,모모랜드 (MOMOLAND),1221596,GREAT!,10124822
37,38,My Way,30721801,이수 (엠씨더맥스),214784,돈꽃 OST Part.1,10110396
38,39,What is Love?,31006730,TWICE (트와이스),905701,What is Love?,10156195
39,40,넋두리,9642570,닐로(Nilo),896096,넋두리,2710553
40,41,그때 헤어지면 돼,30884950,로이킴,699632,그때 헤어지면 돼,10137574
41,42,빙글뱅글 (Bingle Bangle),31098083,AOA,686920,BINGLE BANGLE,10170965
42,43,Roller Coaster,30844118,청하,968265,Offset,10129940
43,44,선물,30514366,멜로망스,839732,Moonlight,10078176
44,45,LATATA,31055324,(여자)아이들,2137482,I am,10163578
45,46,비,8235260,폴킴,752425,비,2692501
46,47,Shape of You,30188113,Ed Sheeran,549800,÷ (Deluxe),10028835
47,48,소나기 (Feat. 10cm),30970444,용준형,243232,소나기 (Feat. 10cm),10150572
48,49,Anpanman,31085244,방탄소년단,672375,LOVE YOURSELF 轉 'Tear',10168559
49,50,가을 안부,30669593,먼데이 키즈 (Monday Kiz),175155,가을 안부,10102177
50,51,어쩌나,31189085,세븐틴,861436,SEVENTEEN 5TH MINI ALBUM 'YOU MAKE MY DAY',10185387
51,52,Chandelier,4534974,Sia,54103,Chandelier (Single),2243842
52,53,밤편지,30314784,아이유,261143,밤편지,10047890
53,54,붕붕 (Feat. 식케이) (Prod. GroovyRoom),31019584,김하온 (HAON),2112493,고등래퍼2 Final,10158254
54,55,Rumor,31252455,국.슈 (국프의 핫이슈),2243811,PRODUCE 48 - 30 Girls 6 Concepts,10195296
55,56,빨간 맛 (Red Flavor),30512671,Red Velvet (레드벨벳),780066,The Red Summer - Summer Mini Album,10077879
56,57,장마 (Rainy Season),31159436,마마무 (Mamamoo),750053,장마 (Rainy Season),10180730
57,58,그리워하다,30672529,비투비,647971,Brother Act.,10102658
58,59,Thunder,30393293,Imagine Dragons,635412,Evolve,10035055
59,60,에너제틱 (Energetic),30568338,Wanna One (워너원),1865973,1X1=1(TO BE ONE),10085951
60,61,Airplane pt.2,31085243,방탄소년단,672375,LOVE YOURSELF 轉 'Tear',10168559
61,62,꽃 길,30948698,BIGBANG (빅뱅),198094,꽃 길,10147314
62,63,켜줘 (Light),31113240,Wanna One (워너원),1865973,1÷χ=1 (UNDIVIDED),10173365
63,64,미워도 다시 한 번,31254777,벤,655051,리플리 Vol.3,10195632
64,65,캥거루 (Kangaroo) (Prod. ZICO),31113241,Wanna One (워너원) - 트리플포지션,2189926,1÷χ=1 (UNDIVIDED),10173365
65,66,스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),31257764,오반,925515,스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),10196005
66,67,Magic Shop,31085242,방탄소년단,672375,LOVE YOURSELF 轉 'Tear',10168559
67,68,Euphoria,31266282,방탄소년단,672375,LOVE YOURSELF 結 'Answer',10197480
68,69,YOUTH,7928705,Troye Sivan,780919,Blue Neighbourhood (Deluxe),2650433
69,70,마지막처럼,30481578,BLACKPINK,995169,마지막처럼,10072696
70,71,BOOMERANG (부메랑),30960341,Wanna One (워너원),1865973,0+1=1 (I PROMISE YOU),10144723
71,72,Beautiful,30725482,Wanna One (워너원),1865973,1-1=0 (NOTHING WITHOUT YOU),10111029
72,73,I'm Fine,31266289,방탄소년단,672375,LOVE YOURSELF 結 'Answer',10197480
73,74,Universe,30806536,EXO,724619,"Universe - 겨울 스페셜 앨범, 2017",10122917
74,75,Love Maze,31085241,방탄소년단,672375,LOVE YOURSELF 轉 'Tear',10168559
75,76,Cereal (Feat. ZICO),31186131,Crush,674710,wonderlost,10184916
76,77,너에게 닿기를 (To reach you),31252454,기억 조작단,2243810,PRODUCE 48 - 30 Girls 6 Concepts,10195296
77,78,비도 오고 그래서 (Feat. 신용재),30492279,헤이즈 (Heize),751611,/// (너 먹구름 비),10074454
78,79,낙원,31085240,방탄소년단,672375,LOVE YOURSELF 轉 'Tear',10168559
