,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,솔직하게 말해서 나,31854442,김나영,735094,솔직하게 말해서 나,10294763
1,2,술이 문제야,31870517,장혜진,5675,술이 문제야,10297571
2,3,2002,31029291,Anne-Marie,870307,Speak Your Mind (Deluxe),10137250
3,4,사랑에 연습이 있었다면 (Prod. 2soo),31324607,임재현,2087273,사랑에 연습이 있었다면,10207131
4,5,너에게 못했던 내 마지막 말은,31804010,다비치,236815,너에게 못했던 내 마지막 말은,10286309
5,6,서울 밤 (feat. 빈지노),31864770,어반자카파,420527,서울 밤,10296510
6,7,bad guy,31701428,Billie Eilish,1239008,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",10267565
7,8,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),31737197,방탄소년단,672375,MAP OF THE SOUL : PERSONA,10273641
8,9,누구 없소 (NO ONE) (Feat. B.I of iKON),31841027,이하이,646171,24℃,10292330
9,10,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",31815967,Naomi Scott,541364,Aladdin (Original Motion Picture Soundtrack),10288448
10,11,니 소식,31788850,송하예,722098,니 소식,10283614
11,12,주저하는 연인들을 위해,31666417,잔나비,772253,전설,10260858
12,13,FANCY,31754579,TWICE (트와이스),905701,FANCY YOU,10276861
13,14,사랑이 식었다고 말해도 돼,31829536,먼데이 키즈 (Monday Kiz),175155,사랑이 식었다고 말해도 돼,10290621
14,15,노래방에서,31684636,장범준,648551,장범준 3집,10264375
15,16,Goodbye,31777113,박효신,1191,Goodbye,10281385
16,17,사계 (Four Seasons),31688205,태연 (TAEYEON),236797,사계 (Four Seasons),10265079
17,18,짐살라빔 (Zimzalabim),31872859,Red Velvet (레드벨벳),780066,‘The ReVe Festival’ Day 1,10297980
18,19,그때가 좋았어,31524320,케이시 (Kassy),858125,그때가 좋았어,10237420
19,20,"나만, 봄",31709523,볼빨간사춘기,792022,사춘기집Ⅰ 꽃기운,10268898
20,21,"A Whole New World (From ""Aladdin""/Soundtrack Version)",31815962,Mena Massoud,2644426,Aladdin (Original Motion Picture Soundtrack),10288448
21,22,사월이 지나면 우리 헤어져요 (Beautiful goodbye),31706215,첸 (CHEN),715176,"사월, 그리고 꽃 - The 1st Mini Album",10268441
22,23,AH YEAH (아예),31798464,WINNER,775197,WE,10285396
23,24,사계 (하루살이),31532642,엠씨더맥스 (M.C the MAX),161636,Circular,10238710
24,25,대충 입고 나와,31835421,우디 (Woody),673033,대충 입고 나와,10291606
