,rank,song_name,song_id,artist_name,artist_id,alb_name,alb_id
0,1,That That (prod. & feat. SUGA of BTS),34997078,싸이 (PSY),3865,싸다9,10937474
1,2,TOMBOY,34754292,(여자)아이들,2137482,I NEVER DIE,10890384
2,3,LOVE DIVE,34847378,IVE (아이브),3055146,LOVE DIVE,10909179
3,4,봄여름가을겨울 (Still Life),34845949,BIGBANG (빅뱅),198094,봄여름가을겨울 (Still Life),10908834
4,5,사랑인가 봐,34657844,멜로망스,839732,사랑인가 봐 (사내맞선 OST 스페셜 트랙),10871162
5,6,정이라고 하자 (Feat. 10CM),34927767,BIG Naughty (서동현),2744750,정이라고 하자,10925762
6,7,나의 X에게,34943312,경서,994005,나의 X에게,10929486
7,8,Feel My Rhythm,34772475,Red Velvet (레드벨벳),780066,‘The ReVe Festival 2022 - Feel My Rhythm’,10894554
8,9,LOVE me,34875621,BE'O (비오),2758756,LOVE me,10916904
9,10,취중고백,34431086,김민석 (멜로망스),839736,취중고백,10816959
10,11,FEARLESS,35009233,LE SSERAFIM (르세라핌),3092950,FEARLESS,10939458
11,12,GANADARA (Feat. 아이유),34752700,박재범,443420,GANADARA,10889981
12,13,사랑은 늘 도망가,34061322,임영웅,994944,신사와 아가씨 OST Part.2,10735654
13,14,ZOOM,34883833,제시 (Jessi),176393,ZOOM,10918269
14,15,INVU,34626109,태연 (TAEYEON),236797,INVU - The 3rd Album,10863559
15,16,신호등,33480898,이무진,2138620,신호등,10607796
16,17,듣고 싶을까,34701627,MSG워너비(M.O.M),2939212,듣고 싶을까,10880544
17,18,ELEVEN,34349913,IVE (아이브),3055146,ELEVEN,10798794
18,19,다정히 내 이름을 부르면,33496587,경서예지,2863470,다정히 내 이름을 부르면 (경서예지 x 전건호),10610525
19,20,MY BAG,34754299,(여자)아이들,2137482,I NEVER DIE,10890384
20,21,우리들의 블루스,34908740,임영웅,994944,IM HERO,10923444
21,22,STAY,33658563,The Kid LAROI,2743730,Stay,10646395
22,23,That's Hilarious,34864406,Charlie Puth,838654,That's Hilarious,10844485
23,24,너를 생각해,33978183,주시크 (Joosiq),2880487,너를 생각해,10716399
24,25,Next Level,33487342,aespa,2899555,Next Level,10609232
25,26,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",34256568,sokodomo,2561475,쇼미더머니 10 Episode 2,10775252
26,27,SMILEY (Feat. BIBI),34538515,YENA (최예나),2399724,ˣ‿ˣ (SMiLEY),10842611
27,28,언제나 사랑해,34599917,케이시 (Kassy),858125,조영수 리메이크 프로젝트 Part.2,10857681
28,29,Weekend,33655994,태연 (TAEYEON),236797,Weekend,10645654
29,30,다시 만날 수 있을까,35008524,임영웅,994944,IM HERO,10923444
30,31,내가 아니라도,34787226,주호,683631,내가 아니라도,10897407
31,32,드라마,34481680,아이유,261143,조각집,10827816
32,33,RUN2U,34668619,STAYC(스테이씨),2899290,YOUNG-LUV.COM,10873811
33,34,리무진 (Feat. MINO) (Prod. GRAY),34298499,BE'O (비오),2758756,쇼미더머니 10 Episode 3,10784974
34,35,Seoul,34930369,볼빨간사춘기,792022,Seoul,10926502
35,36,strawberry moon,34101563,아이유,261143,strawberry moon,10743453
36,37,너의 모든 순간,4446485,성시경,3305,별에서 온 그대 OST Part.7,2232505
37,38,Dynamite,32872978,방탄소년단,672375,Dynamite (DayTime Version),10479150
38,39,Celeb,34997079,싸이 (PSY),3865,싸다9,10937474
39,40,아무래도 난,34817660,주시크 (Joosiq),2880487,아무래도 난,10903658
40,41,내 손을 잡아,3414749,아이유,261143,최고의 사랑 OST Part.4,1286252
41,42,이제 나만 믿어요,32508053,임영웅,994944,내일은 미스터트롯 우승자 특전곡,10412319
42,43,"스물다섯, 스물하나",4276080,자우림,100094,"Goodbye, grief.",2210557
